timestamp=2026-07-12T06:21:19.410Z level=INFO run=4d00c71c message="creating instance" directory=/Users/arden/code/gridcalc-trial
timestamp=2026-07-12T06:21:19.411Z level=INFO run=4d00c71c message=fromDirectory directory=/Users/arden/code/gridcalc-trial
timestamp=2026-07-12T06:21:19.456Z level=INFO run=4d00c71c message=bootstrapping directory=/Users/arden/code/gridcalc-trial
timestamp=2026-07-12T06:21:19.461Z level=INFO run=4d00c71c message=loading path=/Users/arden/.config/opencode/config.json
timestamp=2026-07-12T06:21:19.462Z level=INFO run=4d00c71c message=loading path=/Users/arden/.config/opencode/opencode.json
timestamp=2026-07-12T06:21:19.464Z level=INFO run=4d00c71c message=loading path=/Users/arden/.config/opencode/opencode.jsonc
timestamp=2026-07-12T06:21:19.465Z level=INFO run=4d00c71c message=loading path=/Users/arden/code/gridcalc-trial/opencode.json
timestamp=2026-07-12T06:21:19.470Z level=INFO run=4d00c71c message=loading path=/Users/arden/code/gridcalc-trial/.opencode/opencode.json
timestamp=2026-07-12T06:21:19.470Z level=INFO run=4d00c71c message=loading path=/Users/arden/code/gridcalc-trial/.opencode/opencode.jsonc
timestamp=2026-07-12T06:21:19.500Z level=INFO run=4d00c71c message="all LSPs are disabled"
timestamp=2026-07-12T06:21:19.500Z level=INFO run=4d00c71c message="all formatters are disabled"
timestamp=2026-07-12T06:21:19.500Z level=INFO run=4d00c71c message=init
timestamp=2026-07-12T06:21:19.564Z level=INFO run=4d00c71c message=created id=ses_0ab033ab3ffexnya4p4SDnH20d slug=mighty-mountain version=1.17.15 projectID=b096370de435dab661923d47e2f26c5aa32b5991 directory=/Users/arden/code/gridcalc-trial path="" workspaceID=undefined parentID=undefined title="New session - 2026-07-12T06:21:19.564Z" agent=undefined model=undefined metadata=undefined permission="[{\"permission\":\"question\",\"pattern\":\"*\",\"action\":\"deny\"},{\"permission\":\"plan_enter\",\"pattern\":\"*\",\"action\":\"deny\"},{\"permission\":\"plan_exit\",\"pattern\":\"*\",\"action\":\"deny\"}]" cost=0 tokens.input=0 tokens.output=0 tokens.reasoning=0 tokens.cache.read=0 tokens.cache.write=0 time.created=1783837279564 time.updated=1783837279564
timestamp=2026-07-12T06:21:19.571Z level=INFO run=4d00c71c message="event connected"
timestamp=2026-07-12T06:21:19.751Z level=INFO run=4d00c71c message=loop session.id=ses_0ab033ab3ffexnya4p4SDnH20d step=0
[0m
> build · ornith-1.0-35b-Q5_K_M
[0m
timestamp=2026-07-12T06:21:19.767Z level=INFO run=4d00c71c message=stream providerID=ornith modelID=ornith-1.0-35b-Q5_K_M session.id=ses_0ab033ab3ffexnya4p4SDnH20d small=true agent=title mode=primary
timestamp=2026-07-12T06:21:19.773Z level=INFO run=4d00c71c message="llm runtime selected" llm.runtime=ai-sdk llm.provider=ornith llm.model=ornith-1.0-35b-Q5_K_M
timestamp=2026-07-12T07:36:49.834Z level=INFO run=31623893 message=process session.id=ses_0aac35074ffe31QwKG20UvNv0c messageID=msg_f5541e579001XV8moT1FIzqZZm
timestamp=2026-07-12T07:36:49.834Z level=INFO run=31623893 message=stream providerID=ornith modelID=ornith-1.0-35b-Q5_K_M session.id=ses_0aac35074ffe31QwKG20UvNv0c small=false agent=build mode=primary
timestamp=2026-07-12T07:36:49.836Z level=INFO run=31623893 message="llm runtime selected" llm.runtime=ai-sdk llm.provider=ornith llm.model=ornith-1.0-35b-Q5_K_M
timestamp=2026-07-12T07:37:02.735Z level=INFO run=31623893 message=evaluated permission=bash pattern="pytest -q" action.permission=* action.action=allow action.pattern=*
[0m
[0m$ [0mpytest -q
...................F.................................................... [ 50%]
........................................................................ [100%]
=================================== FAILURES ===================================
____________ TestSetInvalidatesCache.test_set_formula_clears_cache _____________

self = <test_counter.TestSetInvalidatesCache object at 0x1074e4690>

    def test_set_formula_clears_cache(self):
        s = Sheet()
        s.set("A1", "=1+2")
        s.get("A1")
        assert s.eval_count == 1
        s.set("A1", "=3+4")
        s.get("A1")
>       assert s.eval_count == 2
E       assert 1 == 2
E        +  where 1 = <gridcalc.sheet.Sheet object at 0x1074b7070>.eval_count

tests/test_counter.py:82: AssertionError
=========================== short test summary info ============================
FAILED tests/test_counter.py::TestSetInvalidatesCache::test_set_formula_clears_cache
1 failed, 143 passed in 0.05s
[0m
timestamp=2026-07-12T07:37:03.044Z level=INFO run=31623893 message=tracking hash=c76e5ce24cba082c40326334e198a3c449b66c45 cwd=/Users/arden/code/gridcalc-trial git=/Users/arden/.local/share/opencode/snapshot/b096370de435dab661923d47e2f26c5aa32b5991/b894f212c6ea2ac401377bf00c96af4274a61ddb
timestamp=2026-07-12T07:37:03.063Z level=INFO run=31623893 message=loop session.id=ses_0aac35074ffe31QwKG20UvNv0c step=12
timestamp=2026-07-12T07:37:03.085Z level=INFO run=31623893 message=tracking hash=c76e5ce24cba082c40326334e198a3c449b66c45 cwd=/Users/arden/code/gridcalc-trial git=/Users/arden/.local/share/opencode/snapshot/b096370de435dab661923d47e2f26c5aa32b5991/b894f212c6ea2ac401377bf00c96af4274a61ddb
timestamp=2026-07-12T07:37:03.116Z level=INFO run=31623893 message=process session.id=ses_0aac35074ffe31QwKG20UvNv0c messageID=msg_f55421958001s3C92WhTunWepj
timestamp=2026-07-12T07:37:03.117Z level=INFO run=31623893 message=stream providerID=ornith modelID=ornith-1.0-35b-Q5_K_M session.id=ses_0aac35074ffe31QwKG20UvNv0c small=false agent=build mode=primary
timestamp=2026-07-12T07:37:03.119Z level=INFO run=31623893 message="llm runtime selected" llm.runtime=ai-sdk llm.provider=ornith llm.model=ornith-1.0-35b-Q5_K_M
timestamp=2026-07-12T07:37:45.249Z level=INFO run=31623893 message=evaluated permission=edit pattern=gridcalc/sheet.py action.permission=* action.action=allow action.pattern=*
timestamp=2026-07-12T07:37:45.249Z level=INFO run=31623893 message=formatting file=/Users/arden/code/gridcalc-trial/gridcalc/sheet.py
timestamp=2026-07-12T07:37:45.252Z level=INFO run=31623893 message="touching file" file=/Users/arden/code/gridcalc-trial/gridcalc/sheet.py
[0m← [0mEdit gridcalc/sheet.py
Index: /Users/arden/code/gridcalc-trial/gridcalc/sheet.py
===================================================================
--- /Users/arden/code/gridcalc-trial/gridcalc/sheet.py
+++ /Users/arden/code/gridcalc-trial/gridcalc/sheet.py
@@ -162,19 +162,20 @@
 else:
     stored = str(value)
 self._data[normalized] = stored
 
-# Invalidate cache entries for cells that depend on this address
-cells_to_invalidate = []
+# Invalidate cache entries for cells that depend on this address.
+# The edited cell itself is always in its own closure (per R10).
+cells_to_invalidate = [normalized]
 for cached_addr in self._cache:
-    # Check if the edited cell is in the dependency closure of the cached cell
+    if cached_addr == normalized:
+        continue  # Already added
     if cached_addr in self._deps:
         closure = self._deps[cached_addr]
         if normalized in closure:
             cells_to_invalidate.append(cached_addr)
     else:
         # If we don't have dependency info, be conservative
-        # This shouldn't happen in normal flow, but just in case
         cells_to_invalidate.append(cached_addr)
 
 for addr_to_invalidate in cells_to_invalidate:
     del self._cache[addr_to_invalidate]

[0m
timestamp=2026-07-12T07:37:45.357Z level=INFO run=31623893 message=tracking hash=4958b7d6b6046a245db000d26adcab72204dfcca cwd=/Users/arden/code/gridcalc-trial git=/Users/arden/.local/share/opencode/snapshot/b096370de435dab661923d47e2f26c5aa32b5991/b894f212c6ea2ac401377bf00c96af4274a61ddb
timestamp=2026-07-12T07:37:45.380Z level=INFO run=31623893 message=loop session.id=ses_0aac35074ffe31QwKG20UvNv0c step=13
timestamp=2026-07-12T07:37:45.403Z level=INFO run=31623893 message=tracking hash=4958b7d6b6046a245db000d26adcab72204dfcca cwd=/Users/arden/code/gridcalc-trial git=/Users/arden/.local/share/opencode/snapshot/b096370de435dab661923d47e2f26c5aa32b5991/b894f212c6ea2ac401377bf00c96af4274a61ddb
timestamp=2026-07-12T07:37:45.435Z level=INFO run=31623893 message=process session.id=ses_0aac35074ffe31QwKG20UvNv0c messageID=msg_f5542bea7001ZK2kiE1WfETJeX
timestamp=2026-07-12T07:37:45.436Z level=INFO run=31623893 message=stream providerID=ornith modelID=ornith-1.0-35b-Q5_K_M session.id=ses_0aac35074ffe31QwKG20UvNv0c small=false agent=build mode=primary
timestamp=2026-07-12T07:37:45.438Z level=INFO run=31623893 message="llm runtime selected" llm.runtime=ai-sdk llm.provider=ornith llm.model=ornith-1.0-35b-Q5_K_M
timestamp=2026-07-12T07:37:47.280Z level=INFO run=31623893 message=evaluated permission=bash pattern="pytest -q" action.permission=* action.action=allow action.pattern=*
[0m$ [0mpytest -q
...output truncated...

Full output saved to: /Users/arden/.local/share/opencode/tool-output/tool_f5542c813001tN2GO4q3C78M1X

                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
_________________ TestFunctionGrammar.test_count_with_formula __________________

self = <test_functions.TestFunctionGrammar object at 0x109085850>

    def test_count_with_formula(self):
        """A1 holding =COUNT(A1:A1) is 1."""
        sheet = Sheet()
>       sheet.set("A1", "=COUNT(A1:A1)")

tests/test_functions.py:74: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091e8830>, addr = 'A1'
value = '=COUNT(A1:A1)'

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
__________________ TestFunctionErrors.test_sum_without_colon ___________________

self = <test_functions.TestFunctionErrors object at 0x109060e90>

    def test_sum_without_colon(self):
        """=SUM(A1) is #PARSE! (no colon in argument)."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:88: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x10907cd00>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
________________ TestFunctionErrors.test_range_outside_function ________________

self = <test_functions.TestFunctionErrors object at 0x109060d60>

    def test_range_outside_function(self):
        """=A1:B2 outside a function is #PARSE!."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:95: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091e87c0>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
__________________ TestFunctionErrors.test_sum_double_parens ___________________

self = <test_functions.TestFunctionErrors object at 0x108f62f90>

    def test_sum_double_parens(self):
        """=SUM((A1:B2)) is #PARSE!."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:103: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091e9a90>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
___________________ TestFunctionErrors.test_misordered_range ___________________

self = <test_functions.TestFunctionErrors object at 0x108f53f00>

    def test_misordered_range(self):
        """=SUM(B2:A1) is #REF! (B2 is below/right of A1)."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:111: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091e95c0>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
__________________ TestFunctionErrors.test_out_of_grid_range ___________________

self = <test_functions.TestFunctionErrors object at 0x109094050>

    def test_out_of_grid_range(self):
        """=SUM(A0:B2) is #REF! (A0 is invalid)."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:119: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091e9400>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
____________ TestFunctionErrors.test_out_of_grid_range_row_too_high ____________

self = <test_functions.TestFunctionErrors object at 0x109086150>

    def test_out_of_grid_range_row_too_high(self):
        """=SUM(A1:A100) is #REF! (row 100 is invalid)."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:127: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091ea3c0>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
__________________ TestFunctionSemantics.test_sum_skips_empty __________________

self = <test_functions.TestFunctionSemantics object at 0x109046ad0>

    def test_sum_skips_empty(self):
        """SUM skips empty cells and is 0 on all-empty range."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:136: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091ea6d0>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
___________________ TestFunctionSemantics.test_sum_all_empty ___________________

self = <test_functions.TestFunctionSemantics object at 0x109046c10>

    def test_sum_all_empty(self):
        """SUM on all-empty range is 0."""
        sheet = Sheet()
        # C1 references A1:B1, both empty
>       sheet.set("C1", "=SUM(A1:B1)")

tests/test_functions.py:145: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091eae40>, addr = 'C1'
value = '=SUM(A1:B1)'

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'C1'

gridcalc/sheet.py:181: KeyError
_________________ TestFunctionSemantics.test_min_max_all_empty _________________

self = <test_functions.TestFunctionSemantics object at 0x109060fc0>

    def test_min_max_all_empty(self):
        """MIN/MAX on all-empty range is #TYPE!."""
        sheet = Sheet()
        # C1 references A1:B1, both empty
>       sheet.set("C1", "=MIN(A1:B1)")

tests/test_functions.py:152: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091eaa50>, addr = 'C1'
value = '=MIN(A1:B1)'

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'C1'

gridcalc/sheet.py:181: KeyError
____________ TestFunctionSemantics.test_string_makes_sum_type_error ____________

self = <test_functions.TestFunctionSemantics object at 0x1090610f0>

    def test_string_makes_sum_type_error(self):
        """Any string cell makes SUM #TYPE!."""
        sheet = Sheet()
>       sheet.set("A1", 5)

tests/test_functions.py:160: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091ea7b0>, addr = 'A1', value = 5

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
_______________ TestFunctionSemantics.test_row_major_visit_order _______________

self = <test_functions.TestFunctionSemantics object at 0x108f630b0>

    def test_row_major_visit_order(self):
        """Visit order is row-major: A1, B1, A2, B2 for A1:B2."""
        sheet = Sheet()
>       sheet.set("A1", 1)

tests/test_functions.py:168: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x1091e87c0>, addr = 'A1', value = 1

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
        for cached_addr in self._cache:
            if cached_addr == normalized:
                continue  # Already added
            if cached_addr in self._deps:
                closure = self._deps[cached_addr]
                if normalized in closure:
                    cells_to_invalidate.append(cached_addr)
            else:
                # If we don't have dependency info, be conservative
                cells_to_invalidate.append(cached_addr)
    
        for addr_to_invalidate in cells_to_invalidate:
>           del self._cache[addr_to_invalidate]
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
E           KeyError: 'A1'

gridcalc/sheet.py:181: KeyError
__________________________ test_set_get_int_roundtrip __________________________

    def test_set_get_int_roundtrip():
        s = Sheet()
>       s.set("A1", 42)

tests/test_store.py:19: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <gridcalc.sheet.Sheet object at 0x10904d010>, addr = 'A1', value = 42

    def set(self, addr, value):
        normalized = _validate_address(addr)
        if isinstance(value, bool):
            raise ValueError(f"bool values are not allowed, got {type(value).__name__}")
        if not isinstance(value, (int, str)):
            raise ValueError(f"unsupported value type: {type(value).__name__}")
        if isinstance(value, int):
            stored = int(value)
        else:
            stored = str(value)
        self._data[normalized] = stored
    
        # Invalidate cache entries for cells that depend on this address.
        # The edited cell itself is always in its own closure (per R10).
        cells_to_invalidate = [normalized]
